date,review_period,event_id,event_type,symbol,isin,state_count_after_event,status_flag
"July 31, 2026",2026-JUL,PEVT_00610,ADDITION,TMCV,,500,NORMAL
"July 31, 2026",2026-JUL,PEVT_00609,ADDITION,LAURUSLABS,,500,NORMAL
"July 31, 2026",2026-JUL,PEVT_00608,ADDITION,HINDZINC,,500,NORMAL
"July 31, 2026",2026-JUL,PEVT_00607,ADDITION,AMBUJACEM,,500,NORMAL
"July 31, 2026",2026-JUL,PEVT_00606,ADDITION,ACC,,500,NORMAL
"July 31, 2026",2026-JUL,PEVT_00605,DELETION,TORNTPHARM,,501,NORMAL
"July 31, 2026",2026-JUL,PEVT_00604,DELETION,ELECON,,502,NORMAL
"July 31, 2026",2026-JUL,PEVT_00603,DELETION,ATGL,,503,NORMAL
"July
17, 2026",2026-JUL,PEVT_00482,DELETION,PFOCUS,,504,NORMAL
"July
17, 2026",2026-JUL,PEVT_00481,DELETION,JBCHEPHARM,,505,NORMAL
"May 29, 2026",2026-MAY,PEVT_00692,ADDITION,CIEINDIA,,505,NORMAL
"May 12, 2026",2026-MAY,PEVT_00044,DELETION,CIEINDIA,,506,NORMAL
"May 12, 2026",2026-MAY,PEVT_00043,DELETION,GSPL,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00997,ADDITION,ZYDUSWELL,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00996,ADDITION,URBANCO,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00995,ADDITION,TRAVELFOOD,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00994,ADDITION,TENNIND,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00993,ADDITION,TEGA,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00992,ADDITION,TMCV,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00991,ADDITION,TATACAP,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00990,ADDITION,SPLPETRO,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00989,ADDITION,PIRAMALFIN,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00988,ADDITION,PINELABS,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00987,ADDITION,PWL,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00986,ADDITION,PARADEEP,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00985,ADDITION,MEESHO,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00984,ADDITION,LGEINDIA,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00983,ADDITION,LENSKART,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00982,ADDITION,JAINREC,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00981,ADDITION,ICICIAMC,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00980,ADDITION,HDBFS,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00979,ADDITION,GALLANTT,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00978,ADDITION,GABRIEL,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00977,ADDITION,EMMVEE,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00976,ADDITION,CEMPRO,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00975,ADDITION,CARTRADE,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00974,ADDITION,CANHLIFE,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00973,ADDITION,GROWW,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00972,ADDITION,BELRISE,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00971,ADDITION,ANURAS,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00970,ADDITION,ANTHEM,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00969,ADDITION,ABDL,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00968,ADDITION,CPPLUS,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00967,ADDITION,ACUTAAS,,507,NORMAL
"March 30, 2026",2026-MAR,PEVT_00966,DELETION,VGUARD,,508,NORMAL
"March 30, 2026",2026-MAR,PEVT_00965,DELETION,VENTIVE,,509,NORMAL
"March 30, 2026",2026-MAR,PEVT_00964,DELETION,MANYAVAR,,510,NORMAL
"March 30, 2026",2026-MAR,PEVT_00963,DELETION,DBREALTY,,511,NORMAL
"March 30, 2026",2026-MAR,PEVT_00962,DELETION,TRIVENI,,512,NORMAL
"March 30, 2026",2026-MAR,PEVT_00961,DELETION,SUNDRMFAST,,513,NORMAL
"March 30, 2026",2026-MAR,PEVT_00960,DELETION,RELINFRA,,514,NORMAL
"March 30, 2026",2026-MAR,PEVT_00959,DELETION,RCF,,515,NORMAL
"March 30, 2026",2026-MAR,PEVT_00958,DELETION,PGHH,,516,NORMAL
"March 30, 2026",2026-MAR,PEVT_00957,DELETION,PRAJIND,,517,NORMAL
"March 30, 2026",2026-MAR,PEVT_00956,DELETION,METROPOLIS,,518,NORMAL
"March 30, 2026",2026-MAR,PEVT_00955,DELETION,MAHSEAMLES,,519,NORMAL
"March 30, 2026",2026-MAR,PEVT_00954,DELETION,MAHSCOOTER,,520,NORMAL
"March 30, 2026",2026-MAR,PEVT_00953,DELETION,KSB,,521,NORMAL
"March 30, 2026",2026-MAR,PEVT_00952,DELETION,KIRLOSBROS,,522,NORMAL
"March 30, 2026",2026-MAR,PEVT_00951,DELETION,JYOTHYLAB,,523,NORMAL
"March 30, 2026",2026-MAR,PEVT_00950,DELETION,INOXINDIA,,524,NORMAL
"March 30, 2026",2026-MAR,PEVT_00949,DELETION,HAPPSTMNDS,,525,NORMAL
"March 30, 2026",2026-MAR,PEVT_00948,DELETION,GUJGASLTD,,526,NORMAL
"March 30, 2026",2026-MAR,PEVT_00947,DELETION,GODREJAGRO,,527,NORMAL
"March 30, 2026",2026-MAR,PEVT_00946,DELETION,FINPIPE,,528,NORMAL
"March 30, 2026",2026-MAR,PEVT_00945,DELETION,AGARWALEYE,,529,NORMAL
"March 30, 2026",2026-MAR,PEVT_00944,DELETION,CERA,,530,NORMAL
"March 30, 2026",2026-MAR,PEVT_00943,DELETION,CENTURYPLY,,531,NORMAL
"March 30, 2026",2026-MAR,PEVT_00942,DELETION,CAMPUS,,532,NORMAL
"March 30, 2026",2026-MAR,PEVT_00941,DELETION,BASF,,533,NORMAL
"March 30, 2026",2026-MAR,PEVT_00940,DELETION,ASTRAZEN,,534,NORMAL
"March 30, 2026",2026-MAR,PEVT_00939,DELETION,ALOKINDS,,535,NORMAL
"March 30, 2026",2026-MAR,PEVT_00938,DELETION,ALKYLAMINE,,536,NORMAL
"March 30, 2026",2026-MAR,PEVT_00937,DELETION,APLLTD,,537,NORMAL
"March 30, 2026",2026-MAR,PEVT_00936,DELETION,AKUMS,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00450,ADDITION,ZYDUSWELL,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00449,ADDITION,TENNIND,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00448,ADDITION,TEGA,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00447,ADDITION,SPLPETRO,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00446,ADDITION,GALLANTT,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00445,ADDITION,GABRIEL,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00444,ADDITION,CEMPRO,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00443,ADDITION,CPPLUS,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00442,DELETION,VGUARD,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00441,DELETION,SUNDRMFAST,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00440,DELETION,RELINFRA,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00439,DELETION,RCF,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00438,DELETION,PGHH,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00437,DELETION,METROPOLIS,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00436,DELETION,KSB,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00435,DELETION,KIRLOSBROS,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00434,DELETION,JYOTHYLAB,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00433,DELETION,INOXINDIA,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00432,DELETION,GUJGASLTD,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00431,DELETION,CAMPUS,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00430,DELETION,BASF,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00429,DELETION,ASTRAZEN,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00428,DELETION,ALKYLAMINE,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00427,DELETION,APLLTD,,538,NORMAL
"March 30, 2026",2026-MAR,PEVT_00426,DELETION,AKUMS,,538,NORMAL
"February 27, 2026",2026-MAR,PEVT_00691,ADDITION,ENRIN,,538,NORMAL
"December 31, 2025",2025-DEC,PEVT_00423,DELETION,JSWCEMENT,,539,NORMAL
"December 31, 2025",2025-DEC,PEVT_00422,DELETION,SKFINDIA,,540,NORMAL
"November 28, 2025",2025-NOV,PEVT_00666,DELETION,RCF,,540,NORMAL
"November 28, 2025",2025-NOV,PEVT_00665,DELETION,VBL,,541,NORMAL
"October 31, 2025",2025-SEP,PEVT_00664,ADDITION,SWANCORP,,541,NORMAL
"October 31, 2025",2025-SEP,PEVT_00663,ADDITION,RELINFRA,,540,NORMAL
"October 31, 2025",2025-SEP,PEVT_00662,ADDITION,NBCC,,540,NORMAL
"October 31, 2025",2025-SEP,PEVT_00661,ADDITION,INOXWIND,,540,NORMAL
"October 31, 2025",2025-SEP,PEVT_00660,ADDITION,COHANCE,,540,NORMAL
"October 31, 2025",2025-SEP,PEVT_00659,ADDITION,ABLBL,,540,NORMAL
"October 31, 2025",2025-SEP,PEVT_00658,ADDITION,ABFRL,,540,NORMAL
"October 31, 2025",2025-SEP,PEVT_00657,DELETION,WAAREEENER,,541,NORMAL
"October 31, 2025",2025-SEP,PEVT_00656,DELETION,RKFORGE,,542,NORMAL
"October 31, 2025",2025-SEP,PEVT_00655,DELETION,POLYMED,,543,NORMAL
"October 31, 2025",2025-SEP,PEVT_00654,DELETION,OIL,,544,NORMAL
"October 31, 2025",2025-SEP,PEVT_00653,DELETION,NATCOPHARM,,545,NORMAL
"October 31, 2025",2025-SEP,PEVT_00652,DELETION,HONASA,,546,NORMAL
"October 31, 2025",2025-SEP,PEVT_00651,DELETION,CENTURYPLY,,546,NORMAL
"September 30, 2025",2025-SEP,PEVT_00870,ADDITION,VENTIVE,,545,NORMAL
"September 30, 2025",2025-SEP,PEVT_00869,ADDITION,ENRIN,,545,NORMAL
"September 30, 2025",2025-SEP,PEVT_00868,ADDITION,THELEELA,,545,NORMAL
"September 30, 2025",2025-SEP,PEVT_00867,ADDITION,PGHH,,544,NORMAL
"September 30, 2025",2025-SEP,PEVT_00866,ADDITION,ONESOURCE,,544,NORMAL
"September 30, 2025",2025-SEP,PEVT_00865,ADDITION,NUVOCO,,544,NORMAL
"September 30, 2025",2025-SEP,PEVT_00864,ADDITION,MAHSCOOTER,,543,NORMAL
"September 30, 2025",2025-SEP,PEVT_00863,ADDITION,KSB,,542,NORMAL
"September 30, 2025",2025-SEP,PEVT_00862,ADDITION,ITCHOTELS,,542,NORMAL
"September 30, 2025",2025-SEP,PEVT_00861,ADDITION,HEXT,,542,NORMAL
"September 30, 2025",2025-SEP,PEVT_00860,ADDITION,FORCEMOT,,542,NORMAL
"September 30, 2025",2025-SEP,PEVT_00859,ADDITION,AGARWALEYE,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00858,ADDITION,CHOICEIN,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00857,ADDITION,BLUEJET,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00856,ADDITION,ATHERENERG,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00855,ADDITION,AKZOINDIA,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00854,ADDITION,AEGISVOPAK,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00853,ADDITION,ABLBL,,541,NORMAL
"September 30, 2025",2025-SEP,PEVT_00852,DELETION,WESTLIFE,,542,NORMAL
"September 30, 2025",2025-SEP,PEVT_00851,DELETION,TANLA,,543,NORMAL
"September 30, 2025",2025-SEP,PEVT_00850,DELETION,SWSOLAR,,544,NORMAL
"September 30, 2025",2025-SEP,PEVT_00849,DELETION,RENUKA,,545,NORMAL
"September 30, 2025",2025-SEP,PEVT_00848,DELETION,ROUTE,,546,NORMAL
"September 30, 2025",2025-SEP,PEVT_00847,DELETION,RAYMOND,,547,NORMAL
"September 30, 2025",2025-SEP,PEVT_00846,DELETION,RAYMONDLSL,,548,NORMAL
"September 30, 2025",2025-SEP,PEVT_00845,DELETION,RTNINDIA,,549,NORMAL
"September 30, 2025",2025-SEP,PEVT_00844,DELETION,PNCINFRA,,550,NORMAL
"September 30, 2025",2025-SEP,PEVT_00843,DELETION,NETWORK18,,551,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00842,DELETION,MASTEK,,552,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00841,DELETION,KNRCON,,553,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00840,DELETION,KANSAINER,,554,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00839,DELETION,JUSTDIAL,,555,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00838,DELETION,JSWHL,,556,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00837,DELETION,GPPL,,557,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00836,DELETION,GNFC,,558,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00835,DELETION,ALIVUS,,559,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00556,DELETION,SRF,,560,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00555,DELETION,CGPOWER,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00554,ADDITION,WELSPUNLIV,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00553,ADDITION,TRIDENT,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00552,ADDITION,SWIGGY,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00551,ADDITION,SAILIFE,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00550,ADDITION,PGHH,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00549,ADDITION,NUVOCO,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00548,ADDITION,KSB,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00547,ADDITION,JUBLPHARMA,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00546,ADDITION,INDUSTOWER,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00545,ADDITION,HINDALCO,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00544,ADDITION,HEXT,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00543,ADDITION,GRAVITA,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00542,ADDITION,FORCEMOT,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00541,ADDITION,EMCURE,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00540,ADDITION,BLUEJET,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00539,ADDITION,AKZOINDIA,,561,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00538,DELETION,ZFCVINDIA,,562,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00537,DELETION,TANLA,,562,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00536,DELETION,SWSOLAR,,562,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00535,DELETION,ROUTE,,562,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00534,DELETION,RAYMOND,,562,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00533,DELETION,MINDACORP,,563,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00532,DELETION,MASTEK,,563,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00531,DELETION,MANKIND,,564,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00530,DELETION,MAHSEAMLES,,564,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00529,DELETION,KANSAINER,,564,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00528,DELETION,IOC,,565,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00527,DELETION,NYKAA,,566,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00526,DELETION,FINPIPE,,566,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00525,DELETION,COALINDIA,,567,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00524,DELETION,APOLLOHOSP,,568,SUSPICIOUS_STATE_COUNT
"September 30, 2025",2025-SEP,PEVT_00523,DELETION,ALIVUS,,568,SUSPICIOUS_STATE_COUNT
"September 23, 2025",2025-SEP,PEVT_00558,DELETION,RELINFRA,,569,SUSPICIOUS_STATE_COUNT
"September 23, 2025",2025-SEP,PEVT_00557,DELETION,PEL,,570,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00881,ADDITION,WOCKPHARMA,,570,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00880,ADDITION,TORNTPOWER,,570,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00879,ADDITION,TORNTPHARM,,569,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00878,ADDITION,RAYMOND,,568,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00877,ADDITION,MAXHEALTH,,568,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00876,DELETION,SONACOMS,,569,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00875,DELETION,SHREECEM,,570,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00874,DELETION,PIIND,,571,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00873,DELETION,INDIACEM,,572,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00872,DELETION,AEGISLOG,,573,SUSPICIOUS_STATE_COUNT
"August 29, 2025",2025-SEP,PEVT_00871,DELETION,ABREL,,574,SUSPICIOUS_STATE_COUNT
"July 31, 2025",2025-JUL,PEVT_01211,DELETION,JSLL,,575,SUSPICIOUS_STATE_COUNT
"July 31, 2025",2025-JUL,PEVT_01210,DELETION,TATAMOTORS,,576,SUSPICIOUS_STATE_COUNT
"July 31, 2025",2025-JUL,PEVT_01209,DELETION,JINDALSAW,,577,SUSPICIOUS_STATE_COUNT
"July 31, 2025",2025-JUL,PEVT_01208,DELETION,INFY,,578,SUSPICIOUS_STATE_COUNT
"July 31, 2025",2025-JUL,PEVT_01207,DELETION,IGIL,,579,SUSPICIOUS_STATE_COUNT
"July 31, 2025",2025-JUL,PEVT_01206,DELETION,ACC,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00083,ADDITION,ZENTEC,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00082,ADDITION,SUZLON,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00081,ADDITION,CRISIL,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00080,ADDITION,BRITANNIA,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00079,ADDITION,ANANDRATHI,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00078,ADDITION,ABB,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00077,DELETION,VBL,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00076,DELETION,TATAMOTORS,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00075,DELETION,RTNINDIA,,580,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00074,DELETION,PETRONET,,581,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00073,DELETION,MSUMI,,582,SUSPICIOUS_STATE_COUNT
"June 30,
2025",2025-JUN,PEVT_00072,DELETION,ABSLAMC,,583,SUSPICIOUS_STATE_COUNT
"April 30, 2025",2025-MAR,PEVT_00775,ADDITION,VBL,,582,SUSPICIOUS_STATE_COUNT
"April 30, 2025",2025-MAR,PEVT_00774,ADDITION,SUNDRMFAST,,581,SUSPICIOUS_STATE_COUNT
"April 30, 2025",2025-MAR,PEVT_00773,ADDITION,SAGILITY,,581,SUSPICIOUS_STATE_COUNT
"April 11, 2025",2025-MAR,PEVT_00042,DELETION,SUNDRMFAST,,582,SUSPICIOUS_STATE_COUNT
"April 11, 2025",2025-MAR,PEVT_00041,DELETION,QUESS,,583,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00772,ADDITION,ZENTEC,,583,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00771,ADDITION,WOCKPHARMA,,583,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00770,ADDITION,WAAREEENER,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00769,ADDITION,VMM,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00768,ADDITION,TARIL,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00767,ADDITION,SWIGGY,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00766,ADDITION,SARDAEN,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00765,ADDITION,SAILIFE,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00764,ADDITION,SAGILITY,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00763,ADDITION,RPOWER,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00762,ADDITION,PREMIERENE,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00761,ADDITION,PGEL,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00760,ADDITION,OLAELEC,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00759,ADDITION,NTPCGREEN,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00758,ADDITION,NIVABUPA,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00757,ADDITION,NEULANDLAB,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00756,ADDITION,NAVA,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00755,ADDITION,LTFOODS,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00754,ADDITION,JSWHL,,581,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00753,ADDITION,IKS,,581,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00752,ADDITION,IGIL,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00751,ADDITION,HYUNDAI,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00750,ADDITION,GRAVITA,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00749,ADDITION,DCMSHRIRAM,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00748,ADDITION,FIRSTCRY,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00747,ADDITION,BAJAJHFL,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00746,ADDITION,AIIL,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00745,ADDITION,ALIVUS,,579,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00744,ADDITION,AFCONS,,579,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00743,ADDITION,ACMESOLAR,,579,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00742,DELETION,VINATIORGA,,580,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00741,DELETION,VARROC,,581,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00740,DELETION,VIPIND,,582,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00739,DELETION,UJJIVANSFB,,583,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00738,DELETION,TVSSCS,,584,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00737,DELETION,SUNDRMFAST,,584,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00736,DELETION,SPARC,,585,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00735,DELETION,SANOFI,,586,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00734,DELETION,RATNAMANI,,587,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00733,DELETION,RAJESHEXPO,,588,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00732,DELETION,PGHH,,589,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00731,DELETION,NUVOCO,,590,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00730,DELETION,METROBRAND,,591,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00729,DELETION,MAHLIFE,,592,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00728,DELETION,KSB,,593,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00727,DELETION,JKLAKSHMI,,594,SUSPICIOUS_STATE_COUNT
