event_id,raw_event_id,effective_date,event_type,symbol,old_symbol,new_symbol,company_name,isin,review_period,index_scope,membership_effect,source_document,source_page,source_section,resolution_status,event_origin
PEVT_00129,RAW_00129,"June 28, 2024",ADDITION,ADANIPOWER,,,Adani Power Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00130,RAW_00130,"June 28, 2024",ADDITION,ANANDRATHI,,,Anand Rathi Wealth Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00131,RAW_00131,"June 28, 2024",ADDITION,BAJAJ-AUTO,,,Bajaj Auto Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00132,RAW_00132,"June 28, 2024",ADDITION,BDL,,,Bharat Dynamics Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00133,RAW_00133,"June 28, 2024",ADDITION,BEL,,,Bharat Electronics Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00134,RAW_00134,"June 28, 2024",ADDITION,CUMMINSIND,,,Cummins India Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00135,RAW_00135,"June 28, 2024",ADDITION,DIXON,,,Dixon Technologies (India) Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00136,RAW_00136,"June 28, 2024",ADDITION,EXIDEIND,,,Exide Industries Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00137,RAW_00137,"June 28, 2024",ADDITION,HBLPOWER,,,HBL Power Systems Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00138,RAW_00138,"June 28, 2024",ADDITION,HINDCOPPER,,,Hindustan Copper Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00139,RAW_00139,"June 28, 2024",ADDITION,POWERINDIA,,,Hitachi Energy India Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00140,RAW_00140,"June 28, 2024",ADDITION,HUDCO,,,Housing & Urban Development Corporation Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00141,RAW_00141,"June 28, 2024",ADDITION,JSL,,,Jindal Stainless Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00142,RAW_00142,"June 28, 2024",ADDITION,JWL,,,Jupiter Wagons Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00143,RAW_00143,"June 28, 2024",ADDITION,KPIL,,,Kalpataru Projects International Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00144,RAW_00144,"June 28, 2024",ADDITION,M&M,,,Mahindra & Mahindra Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00145,RAW_00145,"June 28, 2024",ADDITION,NATIONALUM,,,National Aluminium Co. Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00146,RAW_00146,"June 28, 2024",ADDITION,NBCC,,,NBCC (India) Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00147,RAW_00147,"June 28, 2024",ADDITION,NHPC,,,NHPC Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00148,RAW_00148,"June 28, 2024",ADDITION,OIL,,,Oil India Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00149,RAW_00149,"June 28, 2024",ADDITION,PNB,,,Punjab National Bank,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00150,RAW_00150,"June 28, 2024",ADDITION,RVNL,,,Rail Vikas Nigam Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00151,RAW_00151,"June 28, 2024",ADDITION,MOTHERSON,,,Samvardhana Motherson International Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00152,RAW_00152,"June 28, 2024",ADDITION,SIEMENS,,,Siemens Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00153,RAW_00153,"June 28, 2024",ADDITION,SOBHA,,,Sobha Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00154,RAW_00154,"June 28, 2024",ADDITION,TATAPOWER,,,Tata Power Co. Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00155,RAW_00155,"June 28, 2024",ADDITION,THERMAX,,,Thermax Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00156,RAW_00156,"June 28, 2024",ADDITION,TITAGARH,,,Titagarh Rail Systems Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00157,RAW_00157,"June 28, 2024",ADDITION,ZYDUSLIFE,,,Zydus Lifesciences Ltd.,,2024-JUN,PARENT_NIFTY_500,ADD,ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,ACTIVE,RAW
PEVT_00158,RAW_00158,"September 14, 2020",DELETION,ASAHIINDIA,,,Asahi India Glass Ltd.,,2020-SEP,PARENT_NIFTY_500,REMOVE,ind_prs07092020.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00159,RAW_00159,"September 14, 2020",DELETION,JTEKTINDIA,,,JTEKT India Ltd.,,2020-SEP,PARENT_NIFTY_500,REMOVE,ind_prs07092020.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00160,RAW_00160,,DELETION,AUROPHARMA,,,Aurobindo Pharma Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 8,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00161,RAW_00161,,DELETION,EXIDEIND,,,Exide Industries Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 8,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00162,RAW_00162,,DELETION,HINDZINC,,,Hindustan Zinc Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 8,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00163,RAW_00163,,DELETION,JMFINANCIL,,,JM Financial Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 8,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00164,RAW_00164,,DELETION,RAIN,,,Rain Industries Ltd,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 8,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00165,RAW_00165,,DELETION,SANOFI,,,Sanofi India Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00166,RAW_00166,,ADDITION,DEEPAKFERT,,,Deepak Fertilisers & Petrochemicals Corp. Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00167,RAW_00167,,ADDITION,EIDPARRY,,,E.I.D. Parry (India) Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00168,RAW_00168,,ADDITION,HUDCO,,,Housing & Urban Development Corporation Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00169,RAW_00169,,ADDITION,IDFC,,,IDFC Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00170,RAW_00170,,ADDITION,SBIN,,,State Bank of India,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00171,RAW_00171,,ADDITION,UPL,,,UPL Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00172,RAW_00172,,DELETION,ABCAPITAL,,,Aditya Birla Capital Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00173,RAW_00173,,DELETION,BANKBARODA,,,Bank of Baroda,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00174,RAW_00174,,DELETION,BANKINDIA,,,Bank of India,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00175,RAW_00175,,DELETION,BRITANNIA,,,Britannia Industries Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00176,RAW_00176,,DELETION,EQUITASBNK,,,Equitas Small Finance Bank Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00177,RAW_00177,,DELETION,FEDERALBNK,,,Federal Bank Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00178,RAW_00178,,DELETION,FINCABLES,,,Finolex Cables Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00179,RAW_00179,,DELETION,JINDALSTEL,,,Jindal Steel & Power Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00180,RAW_00180,,DELETION,MRF,,,MRF Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00181,RAW_00181,,DELETION,PNBHOUSING,,,PNB Housing Finance Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00182,RAW_00182,,DELETION,RAYMOND,,,Raymond Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00183,RAW_00183,,DELETION,SONATSOFTW,,,Sonata Software Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00184,RAW_00184,,DELETION,TIINDIA,,,Tube Investments of India Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00186,RAW_00186,,ADDITION,APARINDS,,,Apar Industries Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00187,RAW_00187,,ADDITION,AUROPHARMA,,,Aurobindo Pharma Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00188,RAW_00188,,ADDITION,BSOFT,,,Birlasoft Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00189,RAW_00189,,ADDITION,BSE,,,BSE Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00190,RAW_00190,,ADDITION,KEI,,,KEI Industries Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00191,RAW_00191,,ADDITION,MCX,,,Multi Commodity Exchange of India Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00192,RAW_00192,,ADDITION,PAYTM,,,One 97 Communications Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00193,RAW_00193,,ADDITION,POLICYBZR,,,PB Fintech Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00194,RAW_00194,,ADDITION,PRESTIGE,,,Prestige Estates Projects Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00195,RAW_00195,,ADDITION,RVNL,,,Rail Vikas Nigam Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00196,RAW_00196,,ADDITION,TRENT,,,Trent Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00197,RAW_00197,,ADDITION,ZOMATO,,,Zomato Ltd.,,2023-DEC,PARENT_NIFTY_500,ADD,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00198,RAW_00198,,DELETION,AWL,,,Adani Wilmar Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00199,RAW_00199,,DELETION,GNFC,,,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00200,RAW_00200,,DELETION,IBULHSGFIN,,,Indiabulls Housing Finance Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00201,RAW_00201,,DELETION,PFC,,,Power Finance Corporation Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00202,RAW_00202,,DELETION,BATAINDIA,,,Bata India Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00203,RAW_00203,,DELETION,BOSCHLTD,,,Bosch Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00204,RAW_00204,,DELETION,AXISBANK,,,Axis Bank Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00205,RAW_00205,,DELETION,SBICARD,,,SBI Cards and Payment Services Ltd.,,2023-DEC,PARENT_NIFTY_500,REMOVE,ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,ACTIVE,RAW
PEVT_00206,RAW_00206,"December 31, 2021",DELETION,BHEL,,,Bharat Heavy Electricals Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00207,RAW_00207,"December 31, 2021",DELETION,BSE,,,BSE Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00208,RAW_00208,"December 31, 2021",DELETION,DCBBANK,,,DCB Bank Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00209,RAW_00209,"December 31, 2021",DELETION,ENGINERSIN,,,Engineers India Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00210,RAW_00210,"December 31, 2021",DELETION,FSL,,,Firstsource Solutions Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00211,RAW_00211,"December 31, 2021",DELETION,FRETAIL,,,Future Retail Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00212,RAW_00212,"December 31, 2021",DELETION,GRAPHITE,,,Graphite India Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00213,RAW_00213,"December 31, 2021",DELETION,HEG,,,H.E.G. Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00214,RAW_00214,"December 31, 2021",DELETION,IDFC,,,IDFC Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00215,RAW_00215,"December 31, 2021",DELETION,SCI,,,Shipping Corporation of India Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00216,RAW_00216,"December 31, 2021",DELETION,TATACHEM,,,Tata Chemicals Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00217,RAW_00217,"December 31, 2021",DELETION,TATAMOTORS,,,Tata Motors Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00218,RAW_00218,"December 31, 2021",DELETION,TATAPOWER,,,Tata Power Co. Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00219,RAW_00219,"December 31, 2021",DELETION,WELCORP,,,Welspun Corp Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00220,RAW_00220,"December 31, 2021",ADDITION,EDELWEISS,,,Edelweiss Financial Services Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00221,RAW_00221,"December 31, 2021",ADDITION,EQUITAS,,,Equitas Holdings Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00222,RAW_00222,"December 31, 2021",ADDITION,HINDZINC,,,Hindustan Zinc Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00223,RAW_00223,"December 31, 2021",ADDITION,INDIANB,,,Indian Bank,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00224,RAW_00224,"December 31, 2021",ADDITION,IRFC,,,Indian Railway Finance Corporation Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00225,RAW_00225,"December 31, 2021",ADDITION,INDUSTOWER,,,Indus Towers Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00226,RAW_00226,"December 31, 2021",ADDITION,ITC,,,ITC Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00227,RAW_00227,"December 31, 2021",ADDITION,JMFINANCIL,,,JM Financial Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00228,RAW_00228,"December 31, 2021",ADDITION,PETRONET,,,Petronet LNG Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00229,RAW_00229,"December 31, 2021",ADDITION,POLYPLEX,,,Polyplex Corporation Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00230,RAW_00230,"December 31, 2021",ADDITION,POWERGRID,,,Power Grid Corporation of India Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00231,RAW_00231,"December 31, 2021",ADDITION,REDINGTON,,,Redington (India) Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00232,RAW_00232,"December 31, 2021",ADDITION,UNIONBANK,,,Union Bank of India,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00233,RAW_00233,"December 31, 2021",ADDITION,VEDL,,,Vedanta Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00234,RAW_00234,"December 31, 2021",DELETION,ADANIGREEN,,,Adani Green Energy Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00235,RAW_00235,"December 31, 2021",DELETION,BALRAMCHIN,,,Balrampur Chini Mills Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00236,RAW_00236,"December 31, 2021",DELETION,DIVISLAB,,,Divi's Laboratories Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00237,RAW_00237,"December 31, 2021",DELETION,INDIAMART,,,Indiamart Intermesh Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00238,RAW_00238,"December 31, 2021",DELETION,INTELLECT,,,Intellect Design Arena Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00239,RAW_00239,"December 31, 2021",DELETION,JUBLFOOD,,,Jubilant Foodworks Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00240,RAW_00240,"December 31, 2021",DELETION,NAVINFLUOR,,,Navin Fluorine International Ltd.,,2021-DEC,PARENT_NIFTY_500,REMOVE,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00242,RAW_00242,"December 31, 2021",ADDITION,BSE,,,BSE Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00243,RAW_00243,"December 31, 2021",ADDITION,CAMS,,,Computer Age Management Services Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00244,RAW_00244,"December 31, 2021",ADDITION,HAPPSTMNDS,,,Happiest Minds Technologies Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00245,RAW_00245,"December 31, 2021",ADDITION,IRCTC,,,"Indian Railway Catering And Tourism
Corporation Ltd.",,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00246,RAW_00246,"December 31, 2021",ADDITION,KEI,,,KEI Industries Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00247,RAW_00247,"December 31, 2021",ADDITION,LINDEINDIA,,,Linde India Ltd.,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
PEVT_00248,RAW_00248,"December 31, 2021",ADDITION,RADICO,,,Radico Khaitan Ltd,,2021-DEC,PARENT_NIFTY_500,ADD,ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,ACTIVE,RAW
