event_id,raw_event_id,event_origin,effective_date,announcement_date,event_type,resolved_event_type,symbol,old_symbol,new_symbol,company_name,isin,review_period,coverage_scope,source_document,source_page,resolution_status,resolution_reason,override_id,replacement_id
EVT_00103,RAW_00103,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,FACT,,,Fertilisers and Chemicals Travancore Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 7,ACTIVE,Verified raw reconstitution event,,
EVT_00104,RAW_00104,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,GICRE,,,General Insurance Corporation of India,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 7,ACTIVE,Verified raw reconstitution event,,
EVT_00105,RAW_00105,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,MEDANTA,,,Global Health Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 7,ACTIVE,Verified raw reconstitution event,,
EVT_00106,RAW_00106,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,IRCON,,,IRCON International Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 7,ACTIVE,Verified raw reconstitution event,,
EVT_00107,RAW_00107,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,ITI,,,ITI Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 7,ACTIVE,Verified raw reconstitution event,,
EVT_00108,RAW_00108,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,JINDALSAW,,,Jindal Saw Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 7,ACTIVE,Verified raw reconstitution event,,
EVT_00109,RAW_00109,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,JYOTHYLAB,,,Jyothy Labs Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00110,RAW_00110,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,KARURVYSYA,,,Karur Vysya Bank Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00111,RAW_00111,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,KAYNES,,,Kaynes Technology India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00112,RAW_00112,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,KPITTECH,,,KPIT Technologies Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00113,RAW_00113,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,LUPIN,,,Lupin Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00114,RAW_00114,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,MCX,,,Multi Commodity Exchange of India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00115,RAW_00115,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,NLCINDIA,,,NLC India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00116,RAW_00116,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,PCBL,,,PCBL Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00117,RAW_00117,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,PNBHOUSING,,,PNB Housing Finance Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00118,RAW_00118,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,POLYCAB,,,Polycab India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00119,RAW_00119,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,SAFARI,,,Safari Industries (India) Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00120,RAW_00120,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,SHYAMMETL,,,Shyam Metalics and Energy Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00121,RAW_00121,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,SONATSOFTW,,,Sonata Software Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00122,RAW_00122,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,SUPREMEIND,,,Supreme Industries Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00123,RAW_00123,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,TATAINVEST,,,Tata Investment Corporation Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00124,RAW_00124,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,NIACL,,,The New India Assurance Company Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00125,RAW_00125,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,WELCORP,,,Welspun Corp Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00126,RAW_00126,RAW,"June 28, 2024","June 07, 2024",DELETION,DELETION,ZENSARTECH,,,Zensar Technolgies Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00127,RAW_00127,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,ABB,,,ABB India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00128,RAW_00128,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,ADANIPORTS,,,Adani Ports and Special Economic Zone Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00129,RAW_00129,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,ADANIPOWER,,,Adani Power Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00130,RAW_00130,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,ANANDRATHI,,,Anand Rathi Wealth Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00131,RAW_00131,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,BAJAJ-AUTO,,,Bajaj Auto Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00132,RAW_00132,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,BDL,,,Bharat Dynamics Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00133,RAW_00133,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,BEL,,,Bharat Electronics Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00134,RAW_00134,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,CUMMINSIND,,,Cummins India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00135,RAW_00135,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,DIXON,,,Dixon Technologies (India) Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00136,RAW_00136,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,EXIDEIND,,,Exide Industries Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00137,RAW_00137,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,HBLPOWER,,,HBL Power Systems Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00138,RAW_00138,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,HINDCOPPER,,,Hindustan Copper Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00139,RAW_00139,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,POWERINDIA,,,Hitachi Energy India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00140,RAW_00140,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,HUDCO,,,Housing & Urban Development Corporation Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00141,RAW_00141,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,JSL,,,Jindal Stainless Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00142,RAW_00142,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,JWL,,,Jupiter Wagons Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00143,RAW_00143,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,KPIL,,,Kalpataru Projects International Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00144,RAW_00144,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,M&M,,,Mahindra & Mahindra Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00145,RAW_00145,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,NATIONALUM,,,National Aluminium Co. Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00146,RAW_00146,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,NBCC,,,NBCC (India) Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00147,RAW_00147,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,NHPC,,,NHPC Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00148,RAW_00148,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,OIL,,,Oil India Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00149,RAW_00149,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,PNB,,,Punjab National Bank,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00150,RAW_00150,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,RVNL,,,Rail Vikas Nigam Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00151,RAW_00151,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,MOTHERSON,,,Samvardhana Motherson International Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00152,RAW_00152,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,SIEMENS,,,Siemens Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00153,RAW_00153,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,SOBHA,,,Sobha Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00154,RAW_00154,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,TATAPOWER,,,Tata Power Co. Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00155,RAW_00155,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,THERMAX,,,Thermax Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00156,RAW_00156,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,TITAGARH,,,Titagarh Rail Systems Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00157,RAW_00157,RAW,"June 28, 2024","June 07, 2024",ADDITION,ADDITION,ZYDUSLIFE,,,Zydus Lifesciences Ltd.,,2024-JUN,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07062024.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00158,RAW_00158,RAW,"September 14, 2020","September 07, 2020",DELETION,DELETION,ASAHIINDIA,,,Asahi India Glass Ltd.,,2020-SEP,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07092020.pdf,Page 1,ACTIVE,Verified raw reconstitution event,OVR_003,
EVT_00159,RAW_00159,RAW,"September 14, 2020","September 07, 2020",DELETION,DELETION,JTEKTINDIA,,,JTEKT India Ltd.,,2020-SEP,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs07092020.pdf,Page 1,ACTIVE,Verified raw reconstitution event,OVR_003,
EVT_00160,RAW_00160,RAW,,"December 07, 2023",DELETION,DELETION,AUROPHARMA,,,Aurobindo Pharma Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00161,RAW_00161,RAW,,"December 07, 2023",DELETION,DELETION,EXIDEIND,,,Exide Industries Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00162,RAW_00162,RAW,,"December 07, 2023",DELETION,DELETION,HINDZINC,,,Hindustan Zinc Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00163,RAW_00163,RAW,,"December 07, 2023",DELETION,DELETION,JMFINANCIL,,,JM Financial Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00164,RAW_00164,RAW,,"December 07, 2023",DELETION,DELETION,RAIN,,,Rain Industries Ltd,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 8,ACTIVE,Verified raw reconstitution event,,
EVT_00165,RAW_00165,RAW,,"December 07, 2023",DELETION,DELETION,SANOFI,,,Sanofi India Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00166,RAW_00166,RAW,,"December 07, 2023",ADDITION,ADDITION,DEEPAKFERT,,,Deepak Fertilisers & Petrochemicals Corp. Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00167,RAW_00167,RAW,,"December 07, 2023",ADDITION,ADDITION,EIDPARRY,,,E.I.D. Parry (India) Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00168,RAW_00168,RAW,,"December 07, 2023",ADDITION,ADDITION,HUDCO,,,Housing & Urban Development Corporation Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00169,RAW_00169,RAW,,"December 07, 2023",ADDITION,ADDITION,IDFC,,,IDFC Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00170,RAW_00170,RAW,,"December 07, 2023",ADDITION,ADDITION,SBIN,,,State Bank of India,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00171,RAW_00171,RAW,,"December 07, 2023",ADDITION,ADDITION,UPL,,,UPL Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00172,RAW_00172,RAW,,"December 07, 2023",DELETION,DELETION,ABCAPITAL,,,Aditya Birla Capital Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00173,RAW_00173,RAW,,"December 07, 2023",DELETION,DELETION,BANKBARODA,,,Bank of Baroda,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00174,RAW_00174,RAW,,"December 07, 2023",DELETION,DELETION,BANKINDIA,,,Bank of India,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00175,RAW_00175,RAW,,"December 07, 2023",DELETION,DELETION,BRITANNIA,,,Britannia Industries Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00176,RAW_00176,RAW,,"December 07, 2023",DELETION,DELETION,EQUITASBNK,,,Equitas Small Finance Bank Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00177,RAW_00177,RAW,,"December 07, 2023",DELETION,DELETION,FEDERALBNK,,,Federal Bank Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00178,RAW_00178,RAW,,"December 07, 2023",DELETION,DELETION,FINCABLES,,,Finolex Cables Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00179,RAW_00179,RAW,,"December 07, 2023",DELETION,DELETION,JINDALSTEL,,,Jindal Steel & Power Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00180,RAW_00180,RAW,,"December 07, 2023",DELETION,DELETION,MRF,,,MRF Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00181,RAW_00181,RAW,,"December 07, 2023",DELETION,DELETION,PNBHOUSING,,,PNB Housing Finance Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00182,RAW_00182,RAW,,"December 07, 2023",DELETION,DELETION,RAYMOND,,,Raymond Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00183,RAW_00183,RAW,,"December 07, 2023",DELETION,DELETION,SONATSOFTW,,,Sonata Software Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00184,RAW_00184,RAW,,"December 07, 2023",DELETION,DELETION,TIINDIA,,,Tube Investments of India Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00185,RAW_00185,RAW,,"December 07, 2023",ADDITION,ADDITION,ANGELONE,,,Angel One Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00186,RAW_00186,RAW,,"December 07, 2023",ADDITION,ADDITION,APARINDS,,,Apar Industries Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 9,ACTIVE,Verified raw reconstitution event,,
EVT_00187,RAW_00187,RAW,,"December 07, 2023",ADDITION,ADDITION,AUROPHARMA,,,Aurobindo Pharma Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00188,RAW_00188,RAW,,"December 07, 2023",ADDITION,ADDITION,BSOFT,,,Birlasoft Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00189,RAW_00189,RAW,,"December 07, 2023",ADDITION,ADDITION,BSE,,,BSE Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00190,RAW_00190,RAW,,"December 07, 2023",ADDITION,ADDITION,KEI,,,KEI Industries Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00191,RAW_00191,RAW,,"December 07, 2023",ADDITION,ADDITION,MCX,,,Multi Commodity Exchange of India Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00192,RAW_00192,RAW,,"December 07, 2023",ADDITION,ADDITION,PAYTM,,,One 97 Communications Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00193,RAW_00193,RAW,,"December 07, 2023",ADDITION,ADDITION,POLICYBZR,,,PB Fintech Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00194,RAW_00194,RAW,,"December 07, 2023",ADDITION,ADDITION,PRESTIGE,,,Prestige Estates Projects Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00195,RAW_00195,RAW,,"December 07, 2023",ADDITION,ADDITION,RVNL,,,Rail Vikas Nigam Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00196,RAW_00196,RAW,,"December 07, 2023",ADDITION,ADDITION,TRENT,,,Trent Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00197,RAW_00197,RAW,,"December 07, 2023",ADDITION,ADDITION,ZOMATO,,,Zomato Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00198,RAW_00198,RAW,,"December 07, 2023",DELETION,DELETION,AWL,,,Adani Wilmar Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00199,RAW_00199,RAW,,"December 07, 2023",DELETION,DELETION,GNFC,,,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00200,RAW_00200,RAW,,"December 07, 2023",DELETION,DELETION,IBULHSGFIN,,,Indiabulls Housing Finance Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00201,RAW_00201,RAW,,"December 07, 2023",DELETION,DELETION,PFC,,,Power Finance Corporation Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00202,RAW_00202,RAW,,"December 07, 2023",DELETION,DELETION,BATAINDIA,,,Bata India Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00203,RAW_00203,RAW,,"December 07, 2023",DELETION,DELETION,BOSCHLTD,,,Bosch Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00204,RAW_00204,RAW,,"December 07, 2023",DELETION,DELETION,AXISBANK,,,Axis Bank Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00205,RAW_00205,RAW,,"December 07, 2023",DELETION,DELETION,SBICARD,,,SBI Cards and Payment Services Ltd.,,2023-DEC,PRIMARY_TARGET,ind_prs07122023.pdf,Page 10,ACTIVE,Verified raw reconstitution event,,
EVT_00206,RAW_00206,RAW,"December 31, 2021","December 08, 2021",DELETION,DELETION,BHEL,,,Bharat Heavy Electricals Ltd.,,2021-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs08122021.pdf,Page 6,ACTIVE,Verified raw reconstitution event,,
EVT_00207,RAW_00207,RAW,"December 31, 2021","December 08, 2021",DELETION,DELETION,BSE,,,BSE Ltd.,,2021-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs08122021.pdf,Page 6,ACTIVE,Verified raw reconstitution event,,
